cell_id,cellname,q1X,q1Y,q1Z,q2X,q2Y,q2Z,q3X,q3Y,q3Z,q4X,q4Y,q4Z,q5X,q5Y,q5Z,q6X,q6Y,q6Z,q7X,q7Y,q7Z,q8X,q8Y,q8Z,mptX,mptY,mptZ,UTMzone,q1Lat,q1Lon,q2Lat,q2Lon,q3Lat,q3Lon,q4Lat,q4Lon,q5Lat,q5Lon,q6Lat,q6Lon,q7Lat,q7Lon,q8Lat,q8Lon,mptLat,mptLon
101,c.101,165.0,2700.0,0.0,180.0,2700.0,0.0,165.0,2715.0,0.0,180.0,2715.0,0.0,165.0,2700.0,50.0,180.0,2700.0,50.0,165.0,2715.0,50.0,180.0,2715.0,50.0,172.5,2707.5,25.0,51N,24.377414166387712,119.69786541846028,24.380563367099032,119.84554253583521,24.51266435514156,119.69433593700657,24.515833275708157,119.84217024433208,24.377414166387712,119.69786541846028,24.380563367099032,119.84554253583521,24.51266435514156,119.69433593700657,24.515833275708157,119.84217024433208,24.44663714773474,119.76997853389642
102,c.102,165.0,2715.0,0.0,180.0,2715.0,0.0,165.0,2730.0,0.0,180.0,2730.0,0.0,165.0,2715.0,50.0,180.0,2715.0,50.0,165.0,2730.0,50.0,180.0,2730.0,50.0,172.5,2722.5,25.0,51N,24.51266435514156,119.69433593700657,24.515833275708157,119.84217024433208,24.64791163995202,119.69078053370093,24.651100321362513,119.83877318332019,24.51266435514156,119.69433593700657,24.515833275708157,119.84217024433208,24.64791163995202,119.69078053370093,24.651100321362513,119.83877318332019,24.581895868745292,119.76651497457772
103,c.103,165.0,2730.0,0.0,180.0,2730.0,0.0,165.0,2745.0,0.0,180.0,2745.0,0.0,165.0,2730.0,50.0,180.0,2730.0,50.0,165.0,2745.0,50.0,180.0,2745.0,50.0,172.5,2737.5,25.0,51N,24.64791163995202,119.69078053370093,24.651100321362513,119.83877318332019,24.783156006938476,119.68719908597396,24.78636449052955,119.83535123563996,24.64791163995202,119.69078053370093,24.651100321362513,119.83877318332019,24.783156006938476,119.68719908597396,24.78636449052955,119.83535123563996,24.717151699681846,119.76302600964642
104,c.104,165.0,2745.0,0.0,180.0,2745.0,0.0,165.0,2760.0,0.0,180.0,2760.0,0.0,165.0,2745.0,50.0,180.0,2745.0,50.0,165.0,2760.0,50.0,180.0,2760.0,50.0,172.5,2752.5,25.0,51N,24.783156006938476,119.68719908597396,24.78636449052955,119.83535123563996,24.91839744224754,119.68359147005108,24.921625769706417,119.8319042829795,24.783156006938476,119.68719908597396,24.78636449052955,119.83535123563996,24.91839744224754,119.68359147005108,24.921625769706417,119.8319042829795,24.852404626854035,119.75951151864868
105,c.105,165.0,2760.0,0.0,180.0,2760.0,0.0,165.0,2775.0,0.0,180.0,2775.0,0.0,165.0,2760.0,50.0,180.0,2760.0,50.0,165.0,2775.0,50.0,180.0,2775.0,50.0,172.5,2767.5,25.0,51N,24.91839744224754,119.68359147005108,24.921625769706417,119.8319042829795,25.053635932053027,119.67995756094112,25.056884145419925,119.82843220586373,24.91839744224754,119.68359147005108,24.921625769706417,119.8319042829795,25.053635932053027,119.67995756094112,25.056884145419925,119.82843220586373,24.987654636599924,119.75597137994629
106,c.106,165.0,2775.0,0.0,180.0,2775.0,0.0,165.0,2790.0,0.0,180.0,2790.0,0.0,165.0,2775.0,50.0,180.0,2775.0,50.0,165.0,2790.0,50.0,180.0,2790.0,50.0,172.5,2782.5,25.0,51N,25.053635932053027,119.67995756094112,25.056884145419925,119.82843220586373,25.188871462555788,119.67629723242479,25.192139604226433,119.82493488364345,25.053635932053027,119.67995756094112,25.056884145419925,119.82843220586373,25.188871462555788,119.67629723242479,25.192139604226433,119.82493488364345,25.12290171528598,119.75240547070558
107,c.107,165.0,2790.0,0.0,180.0,2790.0,0.0,165.0,2805.0,0.0,180.0,2805.0,0.0,165.0,2790.0,50.0,180.0,2790.0,50.0,165.0,2805.0,50.0,180.0,2805.0,50.0,172.5,2797.5,25.0,51N,25.188871462555788,119.67629723242479,25.192139604226433,119.82493488364345,25.324104019983615,119.67261035704307,25.327392132711786,119.82141219448418,25.188871462555788,119.67629723242479,25.192139604226433,119.82493488364345,25.324104019983615,119.67261035704307,25.327392132711786,119.82141219448418,25.258145849306924,119.74881366688605
108,c.108,180.0,2400.0,0.0,195.0,2400.0,0.0,180.0,2415.0,0.0,195.0,2415.0,0.0,180.0,2400.0,50.0,195.0,2400.0,50.0,180.0,2415.0,50.0,195.0,2415.0,50.0,187.5,2407.5,25.0,51N,21.67458508023008,119.90795742889561,21.677221997956973,120.0527474144863,21.809909359834823,119.9050576081414,21.812564382908832,120.04998289070005,21.67458508023008,119.90795742889561,21.677221997956973,120.0527474144863,21.809909359834823,119.9050576081414,21.812564382908832,120.04998289070005,21.743586331879797,119.97893633554618
109,c.109,180.0,2415.0,0.0,195.0,2415.0,0.0,180.0,2430.0,0.0,195.0,2430.0,0.0,180.0,2415.0,50.0,195.0,2415.0,50.0,180.0,2430.0,50.0,195.0,2430.0,50.0,187.5,2422.5,25.0,51N,21.809909359834823,119.9050576081414,21.812564382908832,120.04998289070005,21.945231053456094,119.90213513463061,21.947904214821925,120.04719676966822,21.809909359834823,119.9050576081414,21.812564382908832,120.04998289070005,21.945231053456094,119.90213513463061,21.947904214821925,120.04719676966822,21.878918489326395,119.97609310077533
110,c.110,180.0,2430.0,0.0,195.0,2430.0,0.0,180.0,2445.0,0.0,195.0,2445.0,0.0,180.0,2430.0,50.0,195.0,2430.0,50.0,180.0,2445.0,50.0,195.0,2445.0,50.0,187.5,2437.5,25.0,51N,21.945231053456094,119.90213513463061,21.947904214821925,120.04719676966822,22.080550146957673,119.89918991217199,22.08324147985064,120.04438895965349,21.945231053456094,119.90213513463061,21.947904214821925,120.04719676966822,22.080550146957673,119.89918991217199,22.08324147985064,120.04438895965349,22.01424807045834,119.97322769402123
111,c.111,180.0,2445.0,0.0,195.0,2445.0,0.0,180.0,2460.0,0.0,195.0,2460.0,0.0,180.0,2445.0,50.0,195.0,2445.0,50.0,180.0,2460.0,50.0,195.0,2460.0,50.0,187.5,2452.5,25.0,51N,22.080550146957673,119.89918991217199,22.08324147985064,120.04438895965349,22.21586662623366,119.89622184361215,22.218576164181634,120.04155936800068,22.080550146957673,119.89918991217199,22.08324147985064,120.04438895965349,22.21586662623366,119.89622184361215,22.218576164181634,120.04155936800068,22.149575061302063,119.97034002084965
112,c.112,180.0,2460.0,0.0,195.0,2460.0,0.0,180.0,2475.0,0.0,195.0,2475.0,0.0,180.0,2460.0,50.0,195.0,2460.0,50.0,180.0,2475.0,50.0,195.0,2475.0,50.0,187.5,2467.5,25.0,51N,22.21586662623366,119.89622184361215,22.218576164181634,120.04155936800068,22.35118047720852,119.89323083082706,22.353908254033712,120.03870790112884,22.21586662623366,119.89622184361215,22.218576164181634,120.04155936800068,22.35118047720852,119.89323083082706,22.353908254033712,120.03870790112884,22.28489944791532,119.96742998588216
113,c.113,180.0,2475.0,0.0,195.0,2475.0,0.0,180.0,2490.0,0.0,195.0,2490.0,0.0,180.0,2475.0,50.0,195.0,2475.0,50.0,180.0,2490.0,50.0,195.0,2490.0,50.0,187.5,2482.5,25.0,51N,22.35118047720852,119.89323083082706,22.353908254033712,120.03870790112884,22.486491685837017,119.8902167747136,22.489237735658016,120.03583446452305,22.35118047720852,119.89323083082706,22.353908254033712,120.03870790112884,22.486491685837017,119.8902167747136,22.489237735658016,120.03583446452305,22.420221216387137,119.96449749278803
114,c.114,180.0,2490.0,0.0,195.0,2490.0,0.0,180.0,2505.0,0.0,195.0,2505.0,0.0,180.0,2490.0,50.0,195.0,2490.0,50.0,180.0,2505.0,50.0,195.0,2505.0,50.0,187.5,2497.5,25.0,51N,22.486491685837017,119.8902167747136,22.489237735658016,120.03583446452305,22.621800238104292,119.88717957518094,22.624564595337926,120.03293896272622,22.486491685837017,119.8902167747136,22.489237735658016,120.03583446452305,22.621800238104292,119.88717957518094,22.624564595337926,120.03293896272622,22.555540352837866,119.96154244427576
115,c.115,180.0,2505.0,0.0,195.0,2505.0,0.0,180.0,2520.0,0.0,195.0,2520.0,0.0,180.0,2505.0,50.0,195.0,2505.0,50.0,180.0,2520.0,50.0,195.0,2520.0,50.0,187.5,2512.5,25.0,51N,22.621800238104292,119.88717957518094,22.624564595337926,120.03293896272622,22.757106120025828,119.88411913114186,22.759888819389133,120.0300212993309,22.621800238104292,119.88717957518094,22.624564595337926,120.03293896272622,22.757106120025828,119.88411913114186,22.759888819389133,120.0300212993309,22.690856843419194,119.95856474208469
116,c.116,180.0,2520.0,0.0,195.0,2520.0,0.0,180.0,2535.0,0.0,195.0,2535.0,0.0,180.0,2520.0,50.0,195.0,2520.0,50.0,180.0,2535.0,50.0,195.0,2535.0,50.0,187.5,2527.5,25.0,51N,22.757106120025828,119.88411913114186,22.759888819389133,120.0300212993309,22.892409317647413,119.8810353405039,22.895210394159655,120.02708137697066,22.757106120025828,119.88411913114186,22.759888819389133,120.0300212993309,22.892409317647413,119.8810353405039,22.895210394159655,120.02708137697066,22.826170674314145,119.95556428697647
117,c.117,180.0,2535.0,0.0,195.0,2535.0,0.0,180.0,2550.0,0.0,195.0,2550.0,0.0,180.0,2535.0,50.0,195.0,2535.0,50.0,180.0,2550.0,50.0,195.0,2550.0,50.0,187.5,2542.5,25.0,51N,22.892409317647413,119.8810353405039,22.895210394159655,120.02708137697066,23.027709817045185,119.87792810016042,23.030529306029813,120.02411909731171,22.892409317647413,119.8810353405039,22.895210394159655,120.02708137697066,23.027709817045185,119.87792810016042,23.030529306029813,120.02411909731171,22.961481831737075,119.95254097872623
118,c.118,180.0,2550.0,0.0,195.0,2550.0,0.0,180.0,2565.0,0.0,195.0,2565.0,0.0,180.0,2550.0,50.0,195.0,2550.0,50.0,180.0,2565.0,50.0,195.0,2565.0,50.0,187.5,2557.5,25.0,51N,23.027709817045185,119.87792810016042,23.030529306029813,120.02411909731171,23.163007604325564,119.87479730598159,23.16584554141228,120.02113436104419,23.027709817045185,119.87792810016042,23.030529306029813,120.02411909731171,23.163007604325564,119.87479730598159,23.16584554141228,120.02113436104419,23.096790301933677,119.94949471611393
119,c.119,180.0,2565.0,0.0,195.0,2565.0,0.0,180.0,2580.0,0.0,195.0,2580.0,0.0,180.0,2565.0,50.0,195.0,2565.0,50.0,180.0,2580.0,50.0,195.0,2580.0,50.0,187.5,2572.5,25.0,51N,23.163007604325564,119.87479730598159,23.16584554141228,120.02113436104419,23.29830266562529,119.87164285280505,23.30115908675208,120.01812706787345,23.163007604325564,119.87479730598159,23.16584554141228,120.02113436104419,23.29830266562529,119.87164285280505,23.30115908675208,120.01812706787345,23.232096071180962,119.94642539691542
120,c.120,180.0,2580.0,0.0,195.0,2580.0,0.0,180.0,2595.0,0.0,195.0,2595.0,0.0,180.0,2580.0,50.0,195.0,2580.0,50.0,180.0,2595.0,50.0,195.0,2595.0,50.0,187.5,2587.5,25.0,51N,23.29830266562529,119.87164285280505,23.30115908675208,120.01812706787345,23.43359498711134,119.8684646344269,23.436469928526535,120.01509711651114,23.29830266562529,119.87164285280505,23.30115908675208,120.01812706787345,23.43359498711134,119.8684646344269,23.436469928526535,120.01509711651114,23.367399125787273,119.94333291789339
121,c.121,180.0,2595.0,0.0,195.0,2595.0,0.0,180.0,2610.0,0.0,195.0,2610.0,0.0,180.0,2595.0,50.0,195.0,2595.0,50.0,180.0,2610.0,50.0,195.0,2610.0,50.0,187.5,2602.5,25.0,51N,23.43359498711134,119.8684646344269,23.436469928526535,120.01509711651114,23.568884554980947,119.865262543592,23.571778053245346,120.01204440466626,23.43359498711134,119.8684646344269,23.436469928526535,120.01509711651114,23.568884554980947,119.865262543592,23.571778053245346,120.01204440466626,23.50269945209226,119.94021717478823
122,c.122,180.0,2610.0,0.0,195.0,2610.0,0.0,180.0,2625.0,0.0,195.0,2625.0,0.0,180.0,2610.0,50.0,195.0,2610.0,50.0,180.0,2625.0,50.0,195.0,2625.0,50.0,187.5,2617.5,25.0,51N,23.568884554980947,119.865262543592,23.571778053245346,120.01204440466626,23.704171355461543,119.86203647198462,23.707083447450522,120.00896882903601,23.568884554980947,119.865262543592,23.571778053245346,120.01204440466626,23.704171355461543,119.86203647198462,23.707083447450522,120.00896882903601,23.637997036466864,119.93707806230879
123,c.123,180.0,2625.0,0.0,195.0,2625.0,0.0,180.0,2640.0,0.0,195.0,2640.0,0.0,180.0,2625.0,50.0,195.0,2625.0,50.0,180.0,2640.0,50.0,195.0,2640.0,50.0,187.5,2632.5,25.0,51N,23.704171355461543,119.86203647198462,23.707083447450522,120.00896882903601,23.839455374810722,119.85878631021866,23.84238609771639,120.0058702852967,23.704171355461543,119.86203647198462,23.707083447450522,120.00896882903601,23.839455374810722,119.85878631021866,23.84238609771639,120.0058702852967,23.77329186531329,119.93391547412295
124,c.124,180.0,2640.0,0.0,195.0,2640.0,0.0,180.0,2655.0,0.0,195.0,2655.0,0.0,180.0,2640.0,50.0,195.0,2640.0,50.0,180.0,2655.0,50.0,195.0,2655.0,50.0,187.5,2647.5,25.0,51N,23.839455374810722,119.85878631021866,23.84238609771639,120.0058702852967,23.974736599316227,119.855511947828,23.97768599064957,120.00274866809418,23.839455374810722,119.85878631021866,23.84238609771639,120.0058702852967,23.974736599316227,119.855511947828,23.97768599064957,120.00274866809418,23.90858392506499,119.93072930284825
125,c.125,180.0,2655.0,0.0,195.0,2655.0,0.0,180.0,2670.0,0.0,195.0,2670.0,0.0,180.0,2655.0,50.0,195.0,2655.0,50.0,180.0,2670.0,50.0,195.0,2670.0,50.0,187.5,2662.5,25.0,51N,23.974736599316227,119.855511947828,23.97768599064957,120.00274866809418,24.11001501529588,119.85221327325641,24.112983112888966,119.99960387103462,23.974736599316227,119.855511947828,23.97768599064957,120.00274866809418,24.11001501529588,119.85221327325641,24.112983112888966,119.99960387103462,24.043873202186614,119.92751944004206
126,c.126,180.0,2670.0,0.0,195.0,2670.0,0.0,180.0,2685.0,0.0,195.0,2685.0,0.0,180.0,2670.0,50.0,195.0,2670.0,50.0,180.0,2685.0,50.0,195.0,2685.0,50.0,187.5,2677.5,25.0,51N,24.11001501529588,119.85221327325641,24.112983112888966,119.99960387103462,24.245290609097534,119.84889017384764,24.24827745110575,119.99643578667477,24.11001501529588,119.85221327325641,24.112983112888966,119.99960387103462,24.245290609097534,119.84889017384764,24.24827745110575,119.99643578667477,24.179159683174007,119.924285776192
127,c.127,180.0,2685.0,0.0,195.0,2685.0,0.0,180.0,2700.0,0.0,195.0,2700.0,0.0,180.0,2685.0,50.0,195.0,2685.0,50.0,180.0,2700.0,50.0,195.0,2700.0,50.0,187.5,2692.5,25.0,51N,24.245290609097534,119.84889017384764,24.24827745110575,119.99643578667477,24.380563367099032,119.84554253583521,24.383568992003305,119.99324430651234,24.245290609097534,119.84889017384764,24.24827745110575,119.99643578667477,24.380563367099032,119.84554253583521,24.383568992003305,119.99324430651234,24.31444335455415,119.92102820070605
128,c.128,180.0,2700.0,0.0,195.0,2700.0,0.0,180.0,2715.0,0.0,195.0,2715.0,0.0,180.0,2700.0,50.0,195.0,2700.0,50.0,180.0,2715.0,50.0,195.0,2715.0,50.0,187.5,2707.5,25.0,51N,24.380563367099032,119.84554253583521,24.383568992003305,119.99324430651234,24.515833275708157,119.84217024433208,24.518857722317218,119.99002932097603,24.380563367099032,119.84554253583521,24.383568992003305,119.99324430651234,24.515833275708157,119.84217024433208,24.518857722317218,119.99002932097603,24.449724202885125,119.91774660190235
129,c.129,180.0,2715.0,0.0,195.0,2715.0,0.0,180.0,2730.0,0.0,195.0,2730.0,0.0,180.0,2715.0,50.0,195.0,2715.0,50.0,180.0,2730.0,50.0,195.0,2730.0,50.0,187.5,2722.5,25.0,51N,24.515833275708157,119.84217024433208,24.518857722317218,119.99002932097603,24.651100321362513,119.83877318332019,24.654143628815234,119.98679071941574,24.515833275708157,119.84217024433208,24.518857722317218,119.99002932097603,24.651100321362513,119.83877318332019,24.654143628815234,119.98679071941574,24.58500221475604,119.91444086699933
130,c.130,180.0,2730.0,0.0,195.0,2730.0,0.0,180.0,2745.0,0.0,195.0,2745.0,0.0,180.0,2730.0,50.0,195.0,2730.0,50.0,180.0,2745.0,50.0,195.0,2745.0,50.0,187.5,2737.5,25.0,51N,24.651100321362513,119.83877318332019,24.654143628815234,119.98679071941574,24.78636449052955,119.83535123563996,24.789426698297206,119.98352839009236,24.651100321362513,119.83877318332019,24.654143628815234,119.98679071941574,24.78636449052955,119.83535123563996,24.789426698297206,119.98352839009236,24.72027737678703,119.9111108821053
131,c.131,180.0,2745.0,0.0,195.0,2745.0,0.0,180.0,2760.0,0.0,195.0,2760.0,0.0,180.0,2745.0,50.0,195.0,2745.0,50.0,180.0,2760.0,50.0,195.0,2760.0,50.0,187.5,2752.5,25.0,51N,24.78636449052955,119.83535123563996,24.789426698297206,119.98352839009236,24.921625769706417,119.8319042829795,24.92470691759507,119.98024222016753,24.78636449052955,119.83535123563996,24.789426698297206,119.98352839009236,24.921625769706417,119.8319042829795,24.92470691759507,119.98024222016753,24.855549675629156,119.90775653220794
132,c.132,180.0,2760.0,0.0,195.0,2760.0,0.0,180.0,2775.0,0.0,195.0,2775.0,0.0,180.0,2760.0,50.0,195.0,2760.0,50.0,180.0,2775.0,50.0,195.0,2775.0,50.0,187.5,2767.5,25.0,51N,24.921625769706417,119.8319042829795,24.92470691759507,119.98024222016753,25.056884145419925,119.82843220586373,25.059984273572777,119.9769320956933,24.921625769706417,119.8319042829795,24.92470691759507,119.98024222016753,25.056884145419925,119.82843220586373,25.059984273572777,119.9769320956933,24.990819097964373,119.90437770116402
133,c.133,180.0,2775.0,0.0,195.0,2775.0,0.0,180.0,2790.0,0.0,195.0,2790.0,0.0,180.0,2775.0,50.0,195.0,2775.0,50.0,180.0,2790.0,50.0,195.0,2790.0,50.0,187.5,2782.5,25.0,51N,25.056884145419925,119.82843220586373,25.059984273572777,119.9769320956933,25.192139604226433,119.82493488364345,25.19525875312626,119.97359790160172,25.056884145419925,119.82843220586373,25.059984273572777,119.9769320956933,25.192139604226433,119.82493488364345,25.19525875312626,119.97359790160172,25.126085630505436,119.90097427168843
134,c.134,180.0,2790.0,0.0,195.0,2790.0,0.0,180.0,2805.0,0.0,195.0,2805.0,0.0,180.0,2790.0,50.0,195.0,2790.0,50.0,180.0,2805.0,50.0,195.0,2805.0,50.0,187.5,2797.5,25.0,51N,25.192139604226433,119.82493488364345,25.19525875312626,119.97359790160172,25.327392132711786,119.82141219448418,25.330530343183323,119.9702395216941,25.192139604226433,119.82493488364345,25.19525875312626,119.97359790160172,25.327392132711786,119.82141219448418,25.330530343183323,119.9702395216941,25.26134925999585,119.89754612534364
135,c.135,195.0,2400.0,0.0,210.0,2400.0,0.0,195.0,2415.0,0.0,210.0,2415.0,0.0,195.0,2400.0,50.0,210.0,2400.0,50.0,195.0,2415.0,50.0,210.0,2415.0,50.0,202.5,2407.5,25.0,51N,21.677221997956973,120.0527474144863,21.679732858061936,120.19755890634485,21.812564382908832,120.04998289070005,21.815092483440818,120.19492977035266,21.677221997956973,120.0527474144863,21.679732858061936,120.19755890634485,21.812564382908832,120.04998289070005,21.815092483440818,120.19492977035266,21.746169062981306,120.12380474546178
136,c.136,195.0,2415.0,0.0,210.0,2415.0,0.0,195.0,2430.0,0.0,210.0,2430.0,0.0,195.0,2415.0,50.0,210.0,2415.0,50.0,195.0,2430.0,50.0,210.0,2430.0,50.0,202.5,2422.5,25.0,51N,21.812564382908832,120.04998289070005,21.815092483440818,120.19492977035266,21.947904214821925,120.04719676966822,21.950449587164353,120.1922800935358,21.812564382908832,120.04998289070005,21.815092483440818,120.19492977035266,21.947904214821925,120.04719676966822,21.950449587164353,120.1922800935358,21.881518909439844,120.1210973810549
137,c.137,195.0,2430.0,0.0,210.0,2430.0,0.0,195.0,2445.0,0.0,210.0,2445.0,0.0,195.0,2430.0,50.0,210.0,2430.0,50.0,195.0,2445.0,50.0,210.0,2445.0,50.0,202.5,2437.5,25.0,51N,21.947904214821925,120.04719676966822,21.950449587164353,120.1922800935358,22.08324147985064,120.04438895965349,22.08580415566384,120.18960978861875,21.947904214821925,120.04719676966822,21.950449587164353,120.1922800935358,22.08324147985064,120.04438895965349,22.08580415566384,120.18960978861875,22.016866211889816,120.1183689028597
138,c.138,195.0,2445.0,0.0,210.0,2445.0,0.0,195.0,2460.0,0.0,210.0,2460.0,0.0,195.0,2445.0,50.0,210.0,2445.0,50.0,195.0,2460.0,50.0,210.0,2460.0,50.0,202.5,2452.5,25.0,51N,22.08324147985064,120.04438895965349,22.08580415566384,120.18960978861875,22.218576164181634,120.04155936800068,22.221156175404605,120.18691876745261,22.08324147985064,120.04438895965349,22.08580415566384,120.18960978861875,22.218576164181634,120.04155936800068,22.221156175404605,120.18691876745261,22.152210956642367,120.11561922092193
139,c.139,195.0,2460.0,0.0,210.0,2460.0,0.0,195.0,2475.0,0.0,210.0,2475.0,0.0,195.0,2460.0,50.0,210.0,2460.0,50.0,195.0,2475.0,50.0,210.0,2475.0,50.0,202.5,2467.5,25.0,51N,22.218576164181634,120.04155936800068,22.221156175404605,120.18691876745261,22.353908254033712,120.03870790112884,22.356505632885998,120.18420694100756,22.218576164181634,120.04155936800068,22.221156175404605,120.18691876745261,22.353908254033712,120.03870790112884,22.356505632885998,120.18420694100756,22.28755313004175,120.11284824438789
140,c.140,195.0,2475.0,0.0,210.0,2475.0,0.0,195.0,2490.0,0.0,210.0,2490.0,0.0,195.0,2475.0,50.0,210.0,2475.0,50.0,195.0,2490.0,50.0,210.0,2490.0,50.0,202.5,2482.5,25.0,51N,22.353908254033712,120.03870790112884,22.356505632885998,120.18420694100756,22.489237735658016,120.03583446452305,22.49185251464146,120.1814742193651,22.353908254033712,120.03870790112884,22.356505632885998,120.18420694100756,22.489237735658016,120.03583446452305,22.49185251464146,120.1814742193651,22.422892718465402,120.1100558814965
141,c.141,195.0,2490.0,0.0,210.0,2490.0,0.0,195.0,2505.0,0.0,210.0,2505.0,0.0,195.0,2490.0,50.0,210.0,2490.0,50.0,195.0,2505.0,50.0,210.0,2505.0,50.0,202.5,2497.5,25.0,51N,22.489237735658016,120.03583446452305,22.49185251464146,120.1814742193651,22.624564595337926,120.03293896272622,22.62719680723855,120.17872051171024,22.489237735658016,120.03583446452305,22.49185251464146,120.1814742193651,22.624564595337926,120.03293896272622,22.62719680723855,120.17872051171024,22.558229708323935,120.10724203957143
142,c.142,195.0,2505.0,0.0,210.0,2505.0,0.0,195.0,2520.0,0.0,210.0,2520.0,0.0,195.0,2505.0,50.0,210.0,2505.0,50.0,195.0,2520.0,50.0,210.0,2520.0,50.0,202.5,2512.5,25.0,51N,22.624564595337926,120.03293896272622,22.62719680723855,120.17872051171024,22.759888819389133,120.0300212993309,22.762538497279024,120.17594572632363,22.624564595337926,120.03293896272622,22.62719680723855,120.17872051171024,22.759888819389133,120.0300212993309,22.762538497279024,120.17594572632363,22.693564086061244,120.10440662501297
143,c.143,195.0,2520.0,0.0,210.0,2520.0,0.0,195.0,2535.0,0.0,210.0,2535.0,0.0,195.0,2520.0,50.0,210.0,2520.0,50.0,195.0,2535.0,50.0,210.0,2535.0,50.0,202.5,2527.5,25.0,51N,22.759888819389133,120.0300212993309,22.762538497279024,120.17594572632363,22.895210394159655,120.02708137697066,22.897877571398812,120.17314977057346,22.759888819389133,120.0300212993309,22.762538497279024,120.17594572632363,22.895210394159655,120.02708137697066,22.897877571398812,120.17314977057346,22.82889583815442,120.10154954328978
144,c.144,195.0,2535.0,0.0,210.0,2535.0,0.0,195.0,2550.0,0.0,210.0,2550.0,0.0,195.0,2535.0,50.0,210.0,2535.0,50.0,195.0,2550.0,50.0,210.0,2550.0,50.0,202.5,2542.5,25.0,51N,22.895210394159655,120.02708137697066,22.897877571398812,120.17314977057346,23.030529306029813,120.02411909731171,23.033214016268097,120.17033255090743,22.895210394159655,120.02708137697066,22.897877571398812,120.17314977057346,23.030529306029813,120.02411909731171,23.033214016268097,120.17033255090743,22.964224951113888,120.09867069893086
145,c.145,195.0,2550.0,0.0,210.0,2550.0,0.0,195.0,2565.0,0.0,210.0,2565.0,0.0,195.0,2550.0,50.0,210.0,2550.0,50.0,195.0,2565.0,50.0,210.0,2565.0,50.0,202.5,2557.5,25.0,51N,23.030529306029813,120.02411909731171,23.033214016268097,120.17033255090743,23.16584554141228,120.02113436104419,23.168547818591332,120.16749397284444,23.030529306029813,120.02411909731171,23.033214016268097,120.17033255090743,23.16584554141228,120.02113436104419,23.168547818591332,120.16749397284444,23.099551411483343,120.09576999551689
146,c.146,195.0,2565.0,0.0,210.0,2565.0,0.0,195.0,2580.0,0.0,210.0,2580.0,0.0,195.0,2565.0,50.0,210.0,2565.0,50.0,195.0,2580.0,50.0,210.0,2580.0,50.0,202.5,2572.5,25.0,51N,23.16584554141228,120.02113436104419,23.168547818591332,120.16749397284444,23.30115908675208,120.01812706787345,23.303878965107256,120.16463394096633,23.16584554141228,120.02113436104419,23.168547818591332,120.16749397284444,23.30115908675208,120.01812706787345,23.303878965107256,120.16463394096633,23.234875205839828,120.09284733567198
147,c.147,195.0,2580.0,0.0,210.0,2580.0,0.0,195.0,2595.0,0.0,210.0,2595.0,0.0,195.0,2580.0,50.0,210.0,2580.0,50.0,195.0,2595.0,50.0,210.0,2595.0,50.0,202.5,2587.5,25.0,51N,23.30115908675208,120.01812706787345,23.303878965107256,120.16463394096633,23.436469928526535,120.01509711651114,23.43920744258893,120.16175235890933,23.30115908675208,120.01812706787345,23.303878965107256,120.16463394096633,23.436469928526535,120.01509711651114,23.43920744258893,120.16175235890933,23.370196320793703,120.08990262105483
148,c.148,195.0,2595.0,0.0,210.0,2595.0,0.0,195.0,2610.0,0.0,210.0,2610.0,0.0,195.0,2595.0,50.0,210.0,2595.0,50.0,195.0,2610.0,50.0,210.0,2610.0,50.0,202.5,2602.5,25.0,51N,23.436469928526535,120.01509711651114,23.43920744258893,120.16175235890933,23.571778053245346,120.01204440466626,23.57453323784376,120.15884912935569,23.436469928526535,120.01509711651114,23.43920744258893,120.16175235890933,23.571778053245346,120.01204440466626,23.57453323784376,120.15884912935569,23.505514742988684,120.08693575235027
149,c.149,195.0,2610.0,0.0,210.0,2610.0,0.0,195.0,2625.0,0.0,210.0,2625.0,0.0,195.0,2610.0,50.0,210.0,2610.0,50.0,195.0,2625.0,50.0,210.0,2625.0,50.0,202.5,2617.5,25.0,51N,23.571778053245346,120.01204440466626,23.57453323784376,120.15884912935569,23.707083447450522,120.00896882903601,23.709856337713482,120.15592415402479,23.571778053245346,120.01204440466626,23.57453323784376,120.15884912935569,23.707083447450522,120.00896882903601,23.709856337713482,120.15592415402479,23.64083045910183,120.08394662926027
150,c.150,195.0,2625.0,0.0,210.0,2625.0,0.0,195.0,2640.0,0.0,210.0,2640.0,0.0,195.0,2625.0,50.0,210.0,2625.0,50.0,195.0,2640.0,50.0,210.0,2640.0,50.0,202.5,2632.5,25.0,51N,23.707083447450522,120.00896882903601,23.709856337713482,120.15592415402479,23.84238609771639,120.0058702852967,23.845176729074186,120.15297733366458,23.707083447450522,120.00896882903601,23.709856337713482,120.15592415402479,23.84238609771639,120.0058702852967,23.845176729074186,120.15297733366458,23.776143455843545,120.08093515049501
