Inference for Stan model: anon_model_2bcafdf2c8909f974977673c3a5d5c71.
4 chains, each with iter=20; warmup=10; thin=1; 
post-warmup draws per chain=10, total post-warmup draws=40.

               mean se_mean     sd    2.5%     25%     50%     75%    97.5%  n_eff   Rhat
z_1as[467]    -0.37    0.51   0.76   -1.69   -1.06    0.03    0.22     0.32      2   6.25
z_1as[468]     0.57     nan   1.25   -1.43   -0.54     0.8    1.66     1.94    nan   7.01
z_1as[469]     0.12     nan   1.41   -2.55   -0.56    0.56    1.32     1.71    nan   3.78
z_1as[470]     0.71     nan    1.0   -1.22    0.52    1.12    1.43     1.55    nan   4.48
z_1as[471]    -0.24     nan   1.09   -2.19   -1.51    0.13    0.73     0.76    nan   4.31
z_1as[472]    -0.56     nan    1.3   -1.66   -1.62   -1.06    0.59     1.63    nan   6.43
z_1as[473]    -0.14     nan   1.05   -1.32   -1.22   -0.03    0.95     1.49    nan   5.72
z_1as[474]     0.78     nan   0.42   -0.28    0.46    0.97    1.04     1.35    nan    1.4
z_1as[475]     -0.2     nan   1.47   -1.58   -1.34    -0.8    0.79     2.81    nan   9.08
z_1as[476]    -0.43     nan   0.94   -1.65   -1.22   -0.65    0.52     1.02    nan   3.64
z_1as[477]     0.32     nan   0.98    -1.6    0.37    0.75    0.82     1.48    nan    3.2
z_1as[478]     0.06    0.64   1.03   -0.89   -0.86   -0.41    1.14     2.37      3   3.61
z_1as[479]    -0.06     nan   0.92   -1.94    -0.5   -0.11    0.85     0.95    nan   6.68
z_1as[480]    -0.65     nan   0.62    -1.6   -1.44   -0.41    -0.1      0.2    nan   3.04
z_1as[481]     -0.3     nan   1.17   -2.12   -1.61     0.1    0.72     0.88    nan    4.3
z_1as[482]    -1.08     nan   0.88   -1.89   -1.68   -1.26    -0.6     1.32    nan   2.71
z_1as[483]     0.15     nan   0.58   -0.81   -0.22    0.11    0.65      0.9    nan   4.31
z_1as[484]     0.01     nan   0.43    -0.6   -0.55    0.19    0.35     0.71    nan    2.1
z_1as[485]     0.42     nan   1.29   -1.15   -1.02    0.54    1.78     1.96    nan   7.64
z_1as[486]     0.19     nan   1.09   -2.02   -0.62    0.53    1.12     1.13    nan   6.36
z_1as[487]     0.64     nan   0.96   -1.01    -0.2    1.03    1.48     1.64    nan   4.65
z_1as[488]    -0.31     nan   1.27    -1.8   -1.39   -0.65    1.12     1.52    nan   7.75
z_1as[489]     0.71    0.73   1.23   -1.61   -0.89    0.79    1.87      2.0      3   2.04
z_1as[490]     0.22     nan   1.57   -1.65   -1.23   -0.45    1.76     2.43    nan   5.06
z_1as[491]     1.27     nan   0.54    0.19    0.97    1.47    1.68     1.78    nan   6.83
z_1as[492]     0.39     nan   1.24   -1.59   -0.88     0.9    1.13     1.91    nan   4.77
z_1as[493]    -0.68    0.51   0.76   -2.14   -0.99    -0.5   -0.25     0.39      2   4.04
z_1as[494]     0.24     nan   1.24   -1.84   -0.96     0.8    1.27      1.3    nan  10.53
z_1as[495]     0.09     nan   1.28   -1.38   -1.38    -0.1    1.17     1.78    nan   3.82
z_1as[496]    -1.07    0.51   0.86   -1.93   -1.92   -1.41    0.08     0.28      3   2.62
z_1as[497]     0.33     nan   1.24   -1.58   -0.79     0.1    1.32     2.09    nan   7.18
z_1as[498]    -1.17    0.31   0.45   -1.92   -1.53   -1.15   -0.86     -0.3      2   5.28
z_1as[499]    -0.38     nan   1.28   -1.43   -1.33   -0.81    0.26     2.14    nan   6.39
z_1as[500]    -0.09     nan   1.13   -1.72   -1.33   -0.24    1.02      1.6    nan   5.12
z_1as[501]     0.13    0.77   1.13   -1.67   -0.91    0.57    0.97     1.78      2   5.91
z_1as[502]      0.5     nan   0.69   -0.53   -0.31    0.33    1.19     1.55    nan   2.29
z_1as[503]     1.35    0.36   0.56    0.29    0.83    1.47    1.85     1.89      2    3.2
z_1as[504]    -0.35     nan   1.53   -2.38   -1.94   -0.96    1.26     1.96    nan   4.18
z_1as[505]    -0.02     nan   0.33   -0.71   -0.06    0.05    0.19     0.43    nan   1.62
z_1as[506]     0.57     nan   0.81   -0.88   -0.13    0.89    1.22     1.67    nan   2.36
z_1as[507]     -0.8     nan   1.02   -2.18   -1.85   -1.11    0.18     0.54    nan   6.04
z_1as[508]      0.6     nan   0.97   -1.22   -0.26    1.14    1.48     1.62    nan   2.87
z_1as[509]     0.57     nan    0.5   -0.09     0.1     0.6    0.84      1.5    nan    4.1
z_1as[510]    -0.24     nan   0.84   -2.28   -0.89    0.08    0.38     0.72    nan   2.35
z_1as[511]      0.3    0.67   1.01   -1.58    0.03    0.48    1.01      1.3      2   4.79
z_1as[512]     0.26     nan   1.35   -1.49    -1.2    0.86    1.33     1.95    nan   8.18
z_1as[513]    -0.24     nan   1.15   -1.98   -1.07   -0.52    0.29     1.84    nan   5.78
z_1as[514]    -0.13     nan   0.62   -0.78   -0.59   -0.32    0.44     1.59    nan   1.55
z_1as[515]     0.36     nan   1.48   -1.85   -0.59    0.32    1.79     2.12    nan   7.09
z_1as[516]    -0.99     nan   1.55    -2.4    -2.0   -1.93     1.0     1.55    nan   4.69
z_1as[517]     0.03     nan   1.36    -1.8   -1.14    -0.2    1.03     1.84    nan   6.99
z_1as[518]    -0.72     nan   0.76   -2.38    -1.1   -0.48    0.02     0.19    nan    1.9
z_1as[519]     -0.2     nan   0.51   -0.89   -0.78   -0.13    0.18     1.01    nan   1.66
z_1as[520]    -0.58     nan   0.86   -1.56    -1.4   -0.77     0.4     0.83    nan   3.72
z_1as[521]     -0.3     nan   0.89   -1.56   -1.38   -0.12    0.34     1.04    nan   5.83
z_1as[522]      0.1     nan   1.34   -2.03   -0.71    0.13    1.14     1.94    nan   6.62
z_1as[523]     0.51     nan   1.14   -1.38    -0.5    0.87    1.38     1.54    nan   6.69
z_1as[524]     0.28     nan   0.65   -1.06   -0.44    0.59    0.74     0.88    nan    3.2
z_1as[525]     0.06     nan   0.94   -0.99   -0.74   -0.16    0.37     1.88    nan   3.29
z_1as[526]     0.37     nan    0.8    -1.1   -0.13    0.58    0.88     1.97    nan   3.64
z_1as[527]     0.34     nan   0.78    -1.0   -0.33    0.89    1.08     1.16    nan   3.94
z_1as[528]     0.53     nan   0.88   -0.75   -0.54    0.68    0.86     1.86    nan   3.11
z_1as[529]     0.31     nan   1.46   -1.81   -1.09    0.69    1.75     1.92    nan    8.6
z_1as[530]    -0.48     nan   0.96    -1.5   -1.29   -0.81    0.59     1.03    nan   5.64
z_1as[531]     0.05    0.84   1.22   -1.71   -1.14    0.06    0.95     1.88      2   8.65
z_1as[532]    -1.26     nan   0.41   -1.83   -1.76   -1.27   -0.91    -0.44    nan   1.98
z_1as[533]      0.9     nan   0.66   -0.14    0.49    0.89    1.51     1.82    nan    4.3
z_1as[534]    -0.37     nan   1.39   -2.02   -1.54   -0.36    0.99     1.78    nan   4.33
z_1as[535]    -0.63     nan   1.26    -2.2    -1.4   -0.83     0.7     1.35    nan   4.11
z_1as[536]    -0.11     nan    1.7   -1.95   -1.73   -1.04    1.75     1.79    nan   5.78
z_1as[537]     -0.1     nan    1.2   -1.73   -1.28    0.06    1.24     1.52    nan   8.38
z_1as[538]     0.23     0.6    0.9   -1.28   -0.41    0.15    0.87     2.17      2   5.02
z_1as[539]    -0.44     nan   0.83   -1.65   -1.28    -0.4     0.4     0.61    nan   6.81
z_1as[540]     -0.2     nan   0.65   -1.17   -0.78   -0.31    0.37     0.81    nan   4.11
z_1as[541]     0.68     nan   1.24   -1.67    0.48    1.28    1.55     1.63    nan   5.58
z_1as[542]     0.37     nan   1.13    -1.2   -0.78    0.71     1.6     1.86    nan   6.73
z_1as[543]     0.13     nan   1.04   -1.33   -0.88    0.02    1.28     1.42    nan   6.49
z_1as[544]    -0.36     nan   0.73   -1.47   -1.35   -0.16    0.07     0.77    nan   2.61
z_1as[545]    -0.11     nan   0.59   -0.88   -0.67   -0.47    0.47     0.76    nan   3.25
z_1as[546]    -0.32     nan   1.39   -1.63   -1.59   -0.81    1.32     1.79    nan   7.05
z_1as[547]    -0.12     nan   0.48   -0.89   -0.55   -0.16    0.16     0.72    nan   5.29
z_1as[548]     0.83     nan   0.61    0.05    0.23    0.73    1.59     1.73    nan   2.91
z_1as[549]     1.06     nan   0.61    0.13    0.46    0.85    1.62      2.0    nan   4.02
z_1as[550]    -0.32     nan   1.22   -1.66   -1.18   -0.77    1.15      1.6    nan    8.7
z_1as[551]    -0.52     nan   1.28   -2.09   -1.77   -0.56    1.18     1.37    nan   3.13
z_1as[552]    -0.96     nan    1.1   -1.93   -1.81   -1.35   -0.66     1.36    nan   2.85
z_1as[553]    -0.61     nan   1.15    -2.2   -1.62    0.14     0.5     1.24    nan    2.1
z_1as[554]    -0.05     nan   1.43   -1.72   -1.19   -0.78    1.22     2.17    nan   7.95
z_1as[555]     0.07     nan   0.27   -0.67   -0.12    0.13    0.31     0.47    nan   1.41
z_1as[556]     1.05     nan    0.7   -0.71    0.63     1.0    1.78     1.95    nan   3.64
z_1as[557]     0.95     nan   0.72    0.06    0.16    1.12     1.6     2.05    nan   4.77
z_1as[558]    -0.33     nan   0.73   -1.21   -1.02   -0.34     0.3     1.29    nan   3.32
z_1as[559]    -0.15     nan   1.42   -1.89   -1.29    0.15    1.33     1.87    nan   4.07
z_1as[560]    -0.01     nan   0.72   -0.98   -0.71    0.01     0.6     1.43    nan   3.83
z_1as[561]    -0.89     nan   0.84   -2.56   -1.42   -0.68   -0.24     0.17    nan   7.02
z_1as[562]     0.93    0.61   0.91   -0.79    0.08    1.44     1.6     1.64      2   5.46
z_1as[563]     0.44     nan   0.99   -1.04   -0.51    0.57    1.33      1.9    nan   7.41
z_1as[564]    -0.53     nan   1.01   -1.82   -1.54   -0.76    0.71     0.82    nan   4.75
z_1as[565]     0.18     nan   1.15   -1.96   -0.24    0.75    1.06     1.15    nan   3.07
z_1as[566]    -0.57    0.78   1.14   -1.68   -1.56   -0.93    0.44     1.36      2   8.16
z_1as[567]     0.06    0.63   0.97   -1.24   -1.08    -0.2    0.94     1.67      2   3.13
z_1as[568]    -0.89     nan   0.81   -1.97   -1.58   -0.71   -0.62      1.3    nan   1.69
z_1as[569]     0.23     nan   0.87   -0.67   -0.48   -0.26    0.73     1.74    nan   3.21
z_1as[570]    -0.96     nan   0.44   -1.81   -1.19   -0.88   -0.75     -0.3    nan   2.27
z_1as[571]     0.86     nan   0.41    0.32    0.38    0.87    1.14     1.54    nan   2.45
z_1as[572]    -0.05     nan   1.35   -1.92   -1.12   -0.72    1.55     1.65    nan   2.95
z_1as[573]     -0.4     nan   1.27   -1.75   -1.75   -0.33    0.93     1.42    nan   7.96
z_1as[574]      0.2     nan   1.42   -1.33   -1.16   -0.08    1.43     2.35    nan   6.03
z_1as[575]    -0.38     nan    0.9   -2.04   -1.12    0.05    0.36     0.36    nan   7.76
z_1as[576]    -0.08     nan   1.23   -2.05   -1.12    0.13    0.91     1.48    nan   9.71
z_1as[577]     0.02     nan   0.94   -1.91   -0.78   -0.17    1.04     1.17    nan   4.09
z_1as[578]    -0.55     nan   0.94   -2.41   -1.37   -0.48    0.19     0.84    nan   5.93
z_1as[579]      1.1     nan   0.65 -2.6e-3    0.36    1.35    1.47      2.0    nan   4.56
z_1as[580]      0.3    0.97   1.44   -1.74   -0.84    0.98    1.67     1.68      2   4.56
z_1as[581]    -0.94     nan    0.4   -1.87   -0.97   -0.82   -0.66    -0.33    nan   2.37
z_1as[582]     -0.8     nan   0.76   -1.57   -1.54   -1.12    0.21     0.31    nan   3.38
z_1as[583]    -0.49     nan   0.88   -2.06   -0.77    -0.6    0.53     0.61    nan   4.02
z_1as[584]     0.15     nan   1.63   -1.65   -1.46   -0.33    1.92     2.25    nan   4.84
z_1as[585]    -0.28     nan   1.29   -1.81   -1.65    0.31    1.24     1.67    nan   2.42
z_1as[586]     0.06     nan   1.21   -1.88   -0.84   -0.08    1.05     1.52    nan    7.1
z_1as[587]     0.04     nan   1.28   -1.96   -1.22    0.36    1.07     1.61    nan   6.13
z_1as[588]    -0.04     nan   1.16   -1.92    -0.8 -5.9e-3    0.18     1.83    nan   5.44
z_1as[589]     0.08     nan   1.43   -1.76   -1.17   -0.56    1.65     1.83    nan   3.83
z_1as[590]    -0.08     nan   1.45   -1.82   -1.82   -0.31    1.04     1.81    nan   4.98
z_1as[591]     0.23    0.69   1.02   -0.93   -0.79    0.09    1.34     1.71      2  10.18
z_1as[592]     -0.3     nan   0.72   -1.67   -0.86    0.02    0.27     0.58    nan   2.79
z_1as[593]     0.02     nan   0.97   -1.56   -0.79    0.25    0.71      1.3    nan   6.51
z_1as[594]     0.83     nan   0.72   -0.43  7.4e-3    1.09    1.51     1.72    nan   2.43
z_1as[595]     0.23     nan   0.94   -1.17   -0.83    0.49    0.65     1.73    nan   2.81
z_1as[596]     -0.1    0.76   1.13   -1.58   -0.98   -0.38    0.82     1.73      2    6.0
z_1as[597]     -0.4     nan   0.58   -1.18    -1.1   -0.41    0.03     0.96    nan   2.77
z_1as[598]     0.31     nan   0.51   -0.64   -0.08    0.33    0.79     0.92    nan   2.22
z_1as[599]     0.59     nan   0.61   -1.11    0.26     0.8    1.04     1.13    nan   1.92
z_1as[600]     0.31     nan   0.78   -1.08   -0.19     0.5    1.17     1.41    nan   2.02
z_1as[601]    -0.23     nan   0.97   -1.63   -1.52    0.09    0.46     1.07    nan   4.02
z_1as[602]    -0.22     nan   0.73   -1.09    -0.7   -0.67    0.35     1.32    nan   3.75
z_1as[603]    -0.65     nan   0.57   -1.23   -1.16   -0.86   -0.34     0.45    nan   3.31
z_1as[604]     0.17     nan   1.22   -2.08   -0.37    0.66     1.2     1.25    nan   3.74
z_1as[605]    -1.19     nan   0.63   -1.73   -1.65   -1.25   -0.84     0.95    nan    1.2
z_1as[606]     0.04     nan   0.97   -1.53   -0.44    0.26    0.78     1.63    nan   2.19
z_1as[607]    -1.29    0.12    0.3   -1.85   -1.47   -1.35   -0.96    -0.74      6   1.58
z_1as[608]     0.27     nan   1.01   -1.67    -0.5    0.55    1.19     1.29    nan   5.86
z_1as[609]     0.88    0.56   0.89   -0.71    0.83    1.19    1.55     2.07      2   3.18
z_1as[610]     0.06     nan   1.13   -1.66   -1.45     0.4    1.02     1.23    nan   5.74
z_1as[611]    -0.05     nan   1.29   -2.01   -0.78   -0.17    1.32     1.61    nan   5.99
z_1as[612]    -1.67     nan   0.26   -2.19   -1.79   -1.74   -1.39    -1.09    nan    2.0
z_1as[613]     -1.2     nan   0.44    -2.0   -1.54   -1.08   -0.98  -4.3e-4    nan    1.1
z_1as[614]    -0.21     nan   1.11   -1.52   -1.35   -0.36    0.58      1.6    nan   6.34
z_1as[615]   1.4e-3    0.86   1.29   -1.95    -1.3   -0.02    1.08     1.59      2   5.27
z_1as[616]    -0.92     nan   0.24   -1.27   -1.09   -0.96   -0.78    -0.21    nan   1.18
z_1as[617]    -0.06     nan   1.42   -1.83    -1.3   -0.23    0.94      2.0    nan   2.73
z_1as[618]    -0.86     nan   1.38    -2.1   -1.85    -1.6    0.61     1.52    nan   4.97
z_1as[619]    -0.53     nan   1.58   -2.09   -1.91    -1.0     1.3     1.92    nan   9.12
z_1as[620]    -0.23     nan    0.5   -1.06   -0.57   -0.32    0.34     0.72    nan    2.0
z_1as[621]    -0.72     nan   1.34   -1.85   -1.66   -1.28    0.53     1.52    nan  10.49
z_1as[622]     0.08     nan   0.66   -0.73   -0.58   -0.16    0.72     1.05    nan   3.43
z_1as[623]     0.38     nan   1.33   -1.96   -0.66    0.49    1.59     1.63    nan   6.83
z_1as[624]    -0.65     nan   0.93    -1.8   -1.45   -0.87    0.35     1.12    nan    3.5
z_1as[625]     0.74     nan   0.69   -0.28    0.25     0.7    1.45     1.78    nan   6.36
z_1as[626]     0.49     nan    0.7   -0.69   -0.14    0.84    0.96     1.24    nan   5.14
z_1as[627]    -0.34     nan   0.64   -1.23    -1.0   -0.47     0.2      0.9    nan   3.67
z_1as[628]    -1.17    0.24   0.39    -1.7   -1.56   -1.26   -0.77    -0.47      3   2.19
z_1as[629]    -1.08     nan   1.09    -2.5    -1.9   -1.32    0.04     0.65    nan   4.98
z_1as[630]     0.09     nan   0.96   -1.45    -1.1     0.4    0.59     1.39    nan   3.76
z_1as[631]     0.66     nan   0.87   -1.04    0.23    1.08    1.38     1.49    nan   4.23
z_1as[632]    -0.33     nan    1.4   -1.78   -1.71   -0.17    0.89     2.05    nan   6.99
z_1as[633]    -0.43     nan   1.39   -1.97   -1.31   -0.82    0.59     2.35    nan   7.38
z_1as[634]      0.7     nan   0.98   -0.93    0.34    0.51    1.72     1.81    nan   4.33
z_1as[635]     0.35     nan   0.74   -0.47   -0.17    0.19    0.96     1.56    nan  11.32
z_1as[636]    -0.53     nan   0.92   -1.87    -1.4   -0.31    0.34     0.67    nan   4.36
z_1as[637]    -0.05     nan   1.25   -1.86   -1.23    0.03    1.16      1.6    nan   7.96
z_1as[638]    -0.41     nan   1.08   -1.76   -1.54 -1.2e-3    0.55     1.18    nan   4.23
z_1as[639]    -0.21     nan   1.33   -1.69   -1.05   -0.75    1.81     1.84    nan   3.05
z_1as[640]      0.2    1.04   1.53   -1.91   -1.53    0.79     1.7     1.92      2   6.43
z_1as[641]     0.12     nan   1.16   -1.94   -1.01    0.66    0.89     1.82    nan   6.98
z_1as[642]      0.3     nan   0.85   -1.28  3.7e-3    0.29    0.79     1.64    nan   5.51
z_1as[643]     0.07     nan   1.34   -1.78   -1.32   -0.27    1.24     1.97    nan   5.47
z_1as[644]    -0.76     nan   0.63   -1.53   -1.16   -1.11    -0.1     0.67    nan   2.01
z_1as[645]     0.59     nan    0.8   -0.53   -0.29    0.76    1.36     1.55    nan   5.14
z_1as[646]     0.37     nan    1.0   -0.85   -0.56    0.05    0.88     1.98    nan   4.93
z_1as[647]    -0.19     nan   1.29   -2.88   -1.12    0.42    0.94     1.05    nan   6.11
z_1as[648]    -0.04     nan   0.93   -1.43   -1.11    0.11    0.63     1.44    nan   6.41
z_1as[649]     0.33     nan    1.4   -1.54   -1.27     0.3    1.91     1.94    nan   5.81
z_1as[650]     0.21     nan    1.4   -1.95   -1.69    0.56    1.48     1.69    nan   5.77
z_1as[651]     0.59     nan   0.76   -0.87   -0.45    1.03    1.06     1.55    nan   1.98
z_1as[652]     0.23     nan   1.36   -1.81   -1.03    0.58    1.37      2.0    nan   5.56
z_1as[653]     0.22    0.65   0.97   -1.25   -0.49    0.04     1.2     1.66      2   5.91
z_1as[654]    -0.12     nan   0.71   -0.97   -0.75   -0.38    0.58     1.04    nan   3.73
z_1as[655]     0.19    0.82   1.21   -1.22   -0.97    -0.3    1.45     1.85      2   7.25
z_1as[656]     0.44     nan   1.45   -1.99   -0.33    0.62    1.71     2.64    nan   6.98
z_1as[657]    -0.68     nan   0.47   -1.55   -1.06    -0.6   -0.18     0.06    nan   1.84
z_1as[658]    -0.52     nan   1.17   -1.66   -1.56   -0.65    0.15     1.69    nan   5.49
z_1as[659]     0.38     nan   1.15   -1.29   -0.64    0.11     1.4     1.96    nan   6.98
z_1as[660]    -0.79     nan   0.39   -1.41   -1.15   -0.65   -0.57    -0.16    nan   4.11
z_1as[661]     0.32     nan   1.23   -1.71   -0.52    0.52    1.16     1.99    nan   6.53
z_1as[662]      0.6     nan   1.31   -1.22   -0.54    0.66    1.84     2.55    nan   7.23
z_1as[663]    -0.65    0.73   1.16   -2.13   -1.38   -0.94     0.9     1.39      3   2.55
z_1as[664]    -0.52     nan   0.75   -1.62   -1.28    -0.5    0.13     0.56    nan   3.59
z_1as[665]    -1.11     nan   0.75   -1.85   -1.69   -1.51   -0.49     0.31    nan   4.28
z_1as[666]    -0.95     nan   1.12   -2.27   -1.82   -1.11   -0.19     0.96    nan   6.54
z_1as[667]     0.42     nan   1.31   -1.48   -0.85    1.58    1.64     1.77    nan   3.31
z_1as[668]      0.5     nan   1.44   -1.81    -1.2    0.91    1.78     2.08    nan   5.09
z_1as[669]    -0.45     nan   1.13   -1.48   -1.23   -0.81    0.23     1.87    nan   2.98
z_1as[670]    -0.26     nan   1.44    -2.7   -1.07   -0.22    0.77     2.33    nan   5.34
z_1as[671]     1.55     nan   0.36     0.8    1.26    1.54    1.71     2.15    nan   2.46
z_1as[672]    -0.06     nan   0.85   -1.48   -1.02     0.4    0.42     0.93    nan    3.8
z_1as[673]    -0.96     nan   0.58    -2.0   -1.18   -1.05   -0.62     0.87    nan   2.06
z_1as[674]     0.75     nan   0.63    -0.5    0.31    1.17    1.28     1.41    nan   2.94
z_1as[675]     0.73     nan   0.85   -0.25    -0.2    0.88    1.58     1.78    nan   3.06
z_1as[676]     0.95     nan   0.53    0.23    0.43    1.05     1.3     2.03    nan   2.19
z_1as[677]      0.1     nan   1.13   -1.98   -0.54    0.68    0.93     1.22    nan   5.48
z_1as[678]    -0.23     nan   1.08   -1.56   -1.41   -0.31    1.05     1.34    nan   5.47
z_1as[679]    -0.25     nan   1.36   -2.64   -1.48    0.04    0.98     1.55    nan    5.2
z_1as[680]    -0.82     nan    0.6   -2.04   -0.72   -0.57   -0.46    -0.04    nan   2.04
z_1as[681]    -0.08     nan   1.02   -1.85   -1.08   -0.14    0.41     1.44    nan   4.64
z_1as[682]     1.03     nan   0.61    0.03    0.69    1.02     1.7     1.79    nan   3.83
z_1as[683]      0.7     nan   0.58   -0.37    0.02    0.83    1.12     1.81    nan   1.65
z_1as[684]     0.87     nan   0.61   -1.17    0.53     0.9    1.16     1.97    nan   1.59
z_1as[685]     0.78     nan   1.17   -1.31   -0.48     1.1    1.86     1.96    nan   5.69
z_1as[686]     0.53     nan   0.99   -1.03   -0.18    0.67    1.64     1.82    nan   5.29
z_1as[687]     0.15     nan   0.44    -0.7   -0.11     0.2    0.49     0.64    nan   5.01
z_1as[688]     -0.2    0.86   1.33   -1.67   -1.04   -0.81    1.86      1.9      2   3.02
z_1as[689]     0.24    0.44   0.68   -0.98   -0.34    0.44    0.94     1.32      2   2.78
z_1as[690]     0.32     nan   0.88   -1.33   -0.52    0.44     1.2     1.39    nan   2.26
z_1as[691]    -0.24     nan   0.44   -0.88   -0.73   -0.23     0.2     0.45    nan   3.54
z_1as[692]    -0.03     nan   1.16   -1.59   -1.13    0.22    1.09     1.52    nan   4.99
z_1as[693]    -0.34     nan   0.94   -1.39   -1.18    -0.2    0.96     1.05    nan   2.91
z_1as[694]    -0.35     nan   0.65   -1.65   -0.77   -0.15   -0.02     0.74    nan   4.01
z_1as[695]    -0.07     nan   1.08    -1.7    -1.1 -5.6e-3    1.01     1.35    nan   6.56
z_1as[696]    -0.37     nan   1.06    -1.5   -1.48   -0.36    0.24     1.57    nan    5.9
z_1as[697]    -0.03     nan   1.66   -2.14   -1.62   -0.64    1.74     1.86    nan    6.3
z_1as[698]     0.02     nan   1.14   -1.64   -0.85   -0.25    1.06     1.68    nan   9.78
z_1as[699]    -0.34     nan   1.15   -1.68   -1.21    -0.8    0.79     1.62    nan   5.17
z_1as[700]    -0.08     nan   0.85   -1.47   -0.62   -0.37    0.85     1.32    nan   4.41
z_1as[701]     0.55     nan   0.74   -0.59   -0.14    0.66    1.19     1.79    nan   4.24
z_1as[702]    -0.11     nan   1.37   -1.88   -1.48    0.18    1.16     1.39    nan   8.69
z_1as[703]    -0.34     nan   0.67    -1.6   -0.91    0.15     0.2     0.36    nan    5.0
z_1as[704]    -0.86     nan   1.27    -2.2   -1.99   -1.37    0.92     1.02    nan   5.16
z_1as[705]     0.59     nan   1.15   -1.23   -0.61     0.9    1.48     2.06    nan   8.17
z_1as[706]    -0.27     nan   1.29   -1.66   -1.15   -0.66    0.82     1.84    nan   7.58
z_1as[707]     0.51     nan   1.55   -1.92   -0.93    0.89    1.75     2.59    nan   7.76
z_1as[708]    -0.42     nan   1.04   -1.89   -1.49   -0.31    0.29     1.22    nan   4.28
z_1as[709]    -0.79     nan   0.87   -1.49   -1.46   -1.12    -0.2     1.66    nan   2.75
z_1as[710]     -0.4     nan   1.31    -1.9   -1.66   -0.31    0.89     1.87    nan   3.25
z_1as[711]     0.69     nan   0.61   -0.19    0.14    0.58    1.27     1.56    nan   5.68
z_1as[712]    -0.48     nan   0.44   -1.09   -0.75   -0.73    0.11     0.38    nan    1.9
z_1as[713]      0.7     nan   1.13   -1.08   -0.47    1.34    1.66     1.96    nan    5.3
z_1as[714]     0.45     nan   0.91   -1.19    0.15    0.33    1.38     1.58    nan   4.42
z_1as[715]    -0.19     nan   1.25   -1.83   -1.02   -0.61    1.02     1.73    nan   8.12
z_1as[716]     0.03     nan   0.87   -0.94   -0.69    -0.1     0.6     1.71    nan   6.47
z_1as[717]    -0.24    0.58   0.87   -1.63   -1.06    0.09    0.48     0.55      2   6.29
z_1as[718]     0.21     nan   0.91   -1.52   -0.64    0.39    0.92     1.62    nan   4.72
z_1as[719]     0.46    0.73   1.11   -1.27   -0.73    0.23    1.48     2.03      2   3.49
z_1as[720]      0.1     nan   1.17   -1.26   -0.94    0.02    0.77      2.4    nan    3.0
z_1as[721]     0.41     nan   0.97   -1.12   -0.36   -0.08    1.41     1.59    nan   2.51
z_1as[722]     0.06     nan   0.89   -1.33   -0.93    0.49    0.71     1.08    nan   3.58
z_1as[723]    -0.39     nan   1.02   -1.39   -1.32   -0.58    0.08     1.46    nan   4.99
z_1as[724]     1.29     nan   0.46    0.07    1.09     1.2    1.74     1.87    nan    2.1
z_1as[725]    -0.58     nan   1.33   -1.97   -1.63   -1.01    0.88     1.58    nan    4.7
z_1as[726]    -1.08     nan   0.34   -1.77   -1.28   -1.22   -0.71    -0.56    nan   2.53
z_1as[727]    -0.76     nan   0.86   -1.96   -1.36   -0.89    0.03     0.72    nan   8.88
z_1as[728]    -0.54     nan   1.26   -2.31   -1.58   -1.04     0.7     1.36    nan   6.82
z_1as[729]      0.1     nan   0.66   -1.24   -0.52    0.34    0.59     0.88    nan    4.7
z_1as[730]  -3.6e-3     nan   0.96   -1.22   -1.05    0.25    1.05     1.21    nan   5.37
z_1as[731]     -0.2     nan   1.28   -1.86   -1.43   -0.06    1.08     1.54    nan   9.63
z_1as[732]     0.85     nan   0.79   -0.16    0.01    0.48    1.55     2.11    nan   3.65
z_1as[733]     -0.4     nan   1.08    -2.1   -1.42   -0.26    0.66     1.02    nan   7.38
z_1as[734]     0.15     nan   1.13   -1.17   -1.05    0.01    1.65     1.84    nan   5.25
z_1as[735]     0.78     nan   0.35    0.09     0.5    1.01    1.01     1.07    nan   3.73
z_1as[736]    -0.63     nan   0.56    -1.3   -1.05    -0.9    0.17     0.26    nan   2.71
z_1as[737]      0.7     nan   1.41   -1.44   -0.75    0.54    1.95     2.78    nan   4.49
z_1as[738]    -0.19     nan   1.12   -1.98   -1.38    0.16    0.89     1.07    nan   4.03
z_1as[739]     0.33    0.83   1.28   -1.05   -0.97   -0.28    1.72     2.02      2   4.05
z_1as[740]     0.08    0.73    1.1   -1.51   -0.76    0.23     0.3     2.12      2   3.54
z_1as[741]      0.5     nan   0.77   -0.48   -0.28    0.36    1.25     1.79    nan    4.5
z_1as[742]    -0.11     nan    1.4   -2.08   -1.54    0.38    1.27     1.33    nan   8.34
z_1as[743]     0.76     nan   1.33    -1.5   -0.29    1.42    1.58     1.79    nan  11.63
z_1as[744]    -0.82     nan   0.54   -1.91   -1.28   -0.68   -0.25    -0.01    nan   2.68
z_1as[745]     0.61     nan   1.01   -1.04   -0.45    0.98    1.31      1.8    nan   5.72
z_1as[746]     0.58    0.77   1.23    -1.9     0.9     1.0    1.22     1.78      3   2.45
z_1as[747]    -0.25     nan   0.54   -1.01    -0.7   -0.31    0.29     0.58    nan   3.92
z_1as[748]    -0.03     nan   0.88   -1.43   -0.75  1.7e-3    0.55      1.1    nan    8.2
